Ano de eleição;Cargo;Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Turno;UF;Zona;Votos válidos;Votos nominais;Data de carga
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Médio completo;BRASILIA;WILSON GOMES DA SILVA;40369;BOMBEIRO MILITAR;PSB;CENTRO-OESTE;Suplente;1;DF;5;66159;25;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Separado(a) judicialmente;35 a 39 anos;Feminino;Superior incompleto;BRASILIA;ELISABETE GUILHERME RAIMUNDO;15369;OUTROS;PMDB;CENTRO-OESTE;Suplente;1;DF;5;66159;328;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Viúvo(a);55 a 59 anos;Masculino;Médio incompleto;BRASILIA;DANÚBIO MARTINS DE OLIVEIRA;22105;Não informada;PL;CENTRO-OESTE;Suplente;1;DF;5;66159;10;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Médio incompleto;BRASILIA;PEDRO RODRIGUES DE SOUSA;13393;VIGILANTE;PT;CENTRO-OESTE;Suplente;1;DF;5;66159;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);35 a 39 anos;Masculino;Superior incompleto;BRASILIA;DARIONE DE MELO SILVA;11700;PUBLICITARIO;PPB;CENTRO-OESTE;Suplente;1;DF;5;66159;5;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;CIVALDO MARQUES REBOUÇAS;14007;TRABALHADOR DE HOTELARIA;PTB;CENTRO-OESTE;Suplente;1;DF;5;66159;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Separado(a) judicialmente;50 a 54 anos;Masculino;Médio completo;BRASILIA;JOSÉ LUÍS DA SILVA ÁLVARES;41141;POLICIAL MILITAR;PSD;CENTRO-OESTE;Suplente;1;DF;5;66159;2;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASILIA;CÉSAR TRAJANO DE LACERDA;14123;ADVOGADO;PTB;CENTRO-OESTE;Suplente;1;DF;5;66159;453;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Médio completo;BRASILIA;ADELITON ROCHA MALAQUIAS;41151;ADVOGADO;PSD;CENTRO-OESTE;Suplente;1;DF;5;66159;8;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BRASILIA;RÔNEY TANIOS NEMER;41515;Não informada;PSD;CENTRO-OESTE;Eleito;1;DF;5;66159;84;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASILIA;JOÃO CÂNDIDO DE CARVALHO DE PAIVA;20090;ADVOGADO;PSC;CENTRO-OESTE;Não Eleito;1;DF;6;60749;31;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);50 a 54 anos;Feminino;Superior completo;BRASILIA;ABIAIL FLORENTINA FERREIRA;12002;SERVIDOR PUBLICO CIVIL APOSENTADO;PDT;CENTRO-OESTE;Não Eleito;1;DF;6;60749;11;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BRASILIA;TOMAZ DE AQUINO MENDES NETO II;12345;SERVIDOR PUBLICO FEDERAL;PDT;CENTRO-OESTE;Não Eleito;1;DF;6;60749;27;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASILIA;MANOEL LUIZ TRANQUILINO DO NASCIMENTO;44155;SERVIDOR PUBLICO CIVIL APOSENTADO;PRP;CENTRO-OESTE;Suplente;1;DF;6;60749;46;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);21 a 24 anos;Masculino;Médio completo;BRASILIA;FRANCISCO PEREIRA DA SILVA;22888;OUTROS;PL;CENTRO-OESTE;Suplente;1;DF;6;60749;10;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Fundamental completo;BRASILIA;JOAQUIM PEREIRA MATOS;22777;Não informada;PL;CENTRO-OESTE;Suplente;1;DF;6;60749;10;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASILIA;ODILON AIRES CAVALCANTE;15133;ECONOMISTA;PMDB;CENTRO-OESTE;Eleito;1;DF;6;60749;340;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;ANTÔNIO FÚCIO DE MENDONÇA NETO;40440;ECONOMISTA;PSB;CENTRO-OESTE;Suplente;1;DF;6;60749;35;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASILIA;ANTÔNIO FLÁVIO RAMOS LEITE;40567;VETERINARIO;PSB;CENTRO-OESTE;Suplente;1;DF;6;60749;10;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASILIA;WIGBERTO FERREIRA TARTUCE;11122;ECONOMISTA;PPB;CENTRO-OESTE;Eleito;1;DF;6;60749;815;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Fundamental completo;BRASILIA;SANDRO HELENO PEREIRA;22078;OUTROS;PL;CENTRO-OESTE;Suplente;1;DF;6;60749;6;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;PAULO ROBERTO DE CASTRO;22121;ADVOGADO;PL;CENTRO-OESTE;Suplente;1;DF;6;60749;12;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Superior completo;BRASILIA;LINCOLN DE FARIA RODRIGUES;13000;BANCARIO E ECONOMIARIO;PT;CENTRO-OESTE;Suplente;1;DF;6;60749;2581;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Superior completo;BRASILIA;WILSON ISSAO KORESSAWA;41071;MEMBRO DO MINISTERIO PUBLICO;PSD;CENTRO-OESTE;Suplente;1;DF;6;60749;30;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Superior incompleto;BRASILIA;EUCLIDES ARAUJO DA COSTA;41235;COMERCIANTE;PSD;CENTRO-OESTE;Suplente;1;DF;6;60749;4;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);30 a 34 anos;Masculino;Superior completo;BRASILIA;WILLEM MADISON DA SILVA TEIXEIRA;41000;MEDICO;PSD;CENTRO-OESTE;Suplente;1;DF;6;60749;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASILIA;PAULO MOTTA NARDELLI;14555;MEDICO;PTB;CENTRO-OESTE;Suplente;1;DF;6;60749;7;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Separado(a) judicialmente;50 a 54 anos;Masculino;Médio incompleto;BRASILIA;RAIMUNDO LEITE DE MENEZES;15204;SERVIDOR PUBLICO ESTADUAL;PMDB;CENTRO-OESTE;Suplente;1;DF;6;60749;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);40 a 44 anos;Masculino;Superior incompleto;BRASILIA;JOSÉ NETO FIGUEIREDO PARANAGUA;20139;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;PSC;CENTRO-OESTE;Não Eleito;1;DF;7;31421;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;FRANCISCO CLAUDIO MONTEIRO;65651;OUTROS;PC do B;CENTRO-OESTE;Suplente;1;DF;7;31421;38;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Médio incompleto;BRASILIA;RAIMUNDO NONATO DOS SANTOS;20004;SERVIDOR PUBLICO ESTADUAL;PSC;CENTRO-OESTE;Não Eleito;1;DF;7;31421;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASILIA;LINDBERG AZIZ CURY;25153;EMPRESARIO;PFL;CENTRO-OESTE;Suplente;1;DF;7;31421;70;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);65 a 69 anos;Masculino;Superior completo;BRASILIA;EUGÊNIO DE QUEIROZ BARRETO PRIMO;20001;ARQUITETO;PSC;CENTRO-OESTE;Não Eleito;1;DF;7;31421;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;BRASILIA;ALBENES FRANCISCO SOUZA;40001;OPERADOR DE COMPUTADOR;PSB;CENTRO-OESTE;Suplente;1;DF;7;31421;6;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Médio completo;BRASILIA;IRENALDO PEREIRA LIMA;45045;MEMBRO DAS FORCAS ARMADAS;PSDB;CENTRO-OESTE;Suplente;1;DF;7;31421;71;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASILIA;TADEU RORIZ DE ARAUJO;45010;EMPRESARIO;PSDB;CENTRO-OESTE;Suplente;1;DF;7;31421;5;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Fundamental completo;BRASILIA;JOAQUIM PEREIRA MATOS;22777;Não informada;PL;CENTRO-OESTE;Suplente;1;DF;7;31421;7;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASILIA;JOSE TADEU FANIS;19122;MEMBRO DAS FORCAS ARMADAS;PTN;CENTRO-OESTE;Suplente;1;DF;7;31421;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;PAULO ROBERTO DE CASTRO;22121;ADVOGADO;PL;CENTRO-OESTE;Suplente;1;DF;7;31421;43;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;REGINALDO FERREIRA DE ARAÚJO;22102;SERVIDOR PUBLICO ESTADUAL;PL;CENTRO-OESTE;Suplente;1;DF;7;31421;2;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Superior incompleto;BRASILIA;ROBERTO MARAZI;22789;OUTROS;PL;CENTRO-OESTE;Suplente;1;DF;7;31421;11;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASILIA;ANTONIO LUIZ BARBOSA;45456;ADVOGADO;PSDB;CENTRO-OESTE;Suplente;1;DF;8;57375;181;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Médio incompleto;BRASILIA;EVARISTO DE ALMEIDA CANDEIAS;20053;COMERCIANTE;PSC;CENTRO-OESTE;Não Eleito;1;DF;8;57375;49;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;PENIEL PACHECO;40004;RELACOES PUBLICAS;PSB;CENTRO-OESTE;Eleito;1;DF;8;57375;146;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASILIA;JOSÉ JABRE BAROUD;11101;ADVOGADO;PPB;CENTRO-OESTE;Suplente;1;DF;8;57375;13;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);30 a 34 anos;Masculino;Superior completo;BRASILIA;RUBENS CESAR BRUNELLI JUNIOR;11444;ADVOGADO;PPB;CENTRO-OESTE;Eleito;1;DF;8;57375;691;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASILIA;GUSTAVO AUGUSTO AURNHEIMER RIBEIRO;45000;MEDICO;PSDB;CENTRO-OESTE;Suplente;1;DF;8;57375;488;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;PAULO ROBERTO DE CASTRO;22121;ADVOGADO;PL;CENTRO-OESTE;Suplente;1;DF;8;57375;49;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Feminino;Superior completo;BRASILIA;LAURA WERNECK XAVIER;22444;APOSENTADO (EXCETO SERVIDOR PUBLICO);PL;CENTRO-OESTE;Suplente;1;DF;8;57375;15;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASILIA;CLAUZIO PUTTINI;13300;ADMINISTRADOR;PT;CENTRO-OESTE;Suplente;1;DF;8;57375;149;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior incompleto;BRASILIA;CARLOS PEREIRA XAVIER;41123;SENADOR, DEPUTADO E VEREADOR;PSD;CENTRO-OESTE;Eleito;1;DF;8;57375;676;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Médio completo;BRASILIA;JORGE BENTO DA SILVEIRA;11193;Não informada;PPB;CENTRO-OESTE;Suplente;1;DF;8;57375;3;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Médio completo;BRASILIA;ELIESER LUSTOSA DE OLIVEIRA;11199;POLICIAL MILITAR;PPB;CENTRO-OESTE;Suplente;1;DF;8;57375;9;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);35 a 39 anos;Masculino;Superior incompleto;BRASILIA;FRANCISCO VICENTE DE LIMA;20214;Não informada;PSC;CENTRO-OESTE;Não Eleito;1;DF;9;75359;5;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Superior incompleto;BRASILIA;CLAUDIO AARON RIBEIRO;12007;Não informada;PDT;CENTRO-OESTE;Não Eleito;1;DF;9;75359;46;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASILIA;DANIEL MARQUES DE SOUSA;15123;SERVIDOR PUBLICO CIVIL APOSENTADO;PMDB;CENTRO-OESTE;Suplente;1;DF;9;75359;333;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Feminino;Lê e escreve;BRASILIA;MARIA NASARETH DA SILVA GOMES;23122;DONA DE CASA;PPS;CENTRO-OESTE;Suplente;1;DF;8;57375;5;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASILIA;CESAR AUGUSTO PORTINHO SERZEDELLO CORREA;41254;SERVIDOR PUBLICO FEDERAL;PSD;CENTRO-OESTE;Suplente;1;DF;8;57375;81;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;LUIZ GONZAGA LEITE SILVA;22999;ADVOGADO;PL;CENTRO-OESTE;Suplente;1;DF;8;57375;2;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASILIA;ILTON FERREIRA MENDES;22000;PROFESSOR DE ENSINO SUPERIOR;PL;CENTRO-OESTE;Suplente;1;DF;8;57375;1496;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior incompleto;BRASILIA;JORGE GEOVANI FERREIRA;23147;OUTROS;PPS;CENTRO-OESTE;Suplente;1;DF;8;57375;2;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Médio completo;BRASILIA;PAULO ANTONIO DE BRITO;14122;SERVIDOR PUBLICO FEDERAL;PTB;CENTRO-OESTE;Suplente;1;DF;8;57375;21;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Feminino;Fundamental completo;BRASILIA;MARIA DAS GRAÇAS CARDOZO DE SOUSA;14128;FEIRANTE, AMBULANTE E MASCATE;PTB;CENTRO-OESTE;Suplente;1;DF;8;57375;15;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);50 a 54 anos;Masculino;Superior completo;BRASILIA;MANOEL MESSIAS GONÇALVES DA CRUZ;22132;SERVIDOR PUBLICO ESTADUAL;PL;CENTRO-OESTE;Suplente;1;DF;8;57375;34;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Feminino;Médio completo;BRASILIA;NEUSA GARCIA DE OLIVEIRA SOARES;30147;SERVIDOR PUBLICO ESTADUAL;PGT;CENTRO-OESTE;Não Eleito;1;DF;9;75359;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);21 a 24 anos;Feminino;Superior incompleto;BRASILIA;PALOMA PÂMELLA THICIANE KRISTELE BRITO NOGUEIRA DOS SANTOS;20133;OUTROS;PSC;CENTRO-OESTE;Não Eleito;1;DF;9;75359;4;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASILIA;VITAL LOPES CORDEIROS;20123;SERVIDOR PUBLICO FEDERAL;PSC;CENTRO-OESTE;Não Eleito;1;DF;9;75359;64;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Fundamental incompleto;BRASILIA;FRANCISCO DOMINGOS DOS SANTOS;13100;VIGILANTE;PT;CENTRO-OESTE;Eleito;1;DF;9;75359;1362;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Lê e escreve;BRASILIA;GERALDO MAGELA BERTO;12502;TECNICO DE ELETRICIDADE, ELETRONICA E TELECOMUNICACOES;PDT;CENTRO-OESTE;Não Eleito;1;DF;9;75359;2;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Fundamental completo;BRASILIA;JUAREZ RODRIGUES DA SILVA;12612;VIGILANTE;PDT;CENTRO-OESTE;Não Eleito;1;DF;9;75359;11;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BRASILIA;TOMAZ DE AQUINO MENDES NETO II;12345;SERVIDOR PUBLICO FEDERAL;PDT;CENTRO-OESTE;Não Eleito;1;DF;9;75359;40;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);40 a 44 anos;Feminino;Fundamental completo;BRASILIA;TELMA SOUZA RIBEIRO;40021;CABELEIREIRO, BARBEIRO, MANICURE, MAQUILADOR, ESTETICISTA E MASSAGISTA;PSB;CENTRO-OESTE;Suplente;1;DF;9;75359;17;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior incompleto;BRASILIA;JOÃO RICARDO NORONHA DA SILVA;25151;PUBLICITARIO;PFL;CENTRO-OESTE;Suplente;1;DF;9;75359;201;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Feminino;Superior incompleto;BRASILIA;MIRIAM PARGA DE MELO;25056;AGENTE ADMINISTRATIVO;PFL;CENTRO-OESTE;Suplente;1;DF;9;75359;9;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Superior incompleto;BRASILIA;FABIO BARCELLOS E ALBUQUERQUE;22111;POLICIAL CIVIL;PL;CENTRO-OESTE;Eleito;1;DF;9;75359;769;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);21 a 24 anos;Masculino;Médio completo;BRASILIA;FRANCISCO PEREIRA DA SILVA;22888;OUTROS;PL;CENTRO-OESTE;Suplente;1;DF;9;75359;6;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;TEODORO ANTONIO DA CRUZ FILHO;21133;SERVIDOR PUBLICO ESTADUAL;PCB;CENTRO-OESTE;Suplente;1;DF;9;75359;166;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Feminino;Superior completo;BRASILIA;JODETTE GUILHERME AMORIM;13213;PROFESSOR DE ENSINO SUPERIOR;PT;CENTRO-OESTE;Suplente;1;DF;9;75359;132;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;SEVERINO DE SOUSA OLIVEIRA;18189;ADVOGADO;PST;CENTRO-OESTE;Suplente;1;DF;9;75359;68;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Feminino;Superior completo;BRASILIA;MARILENE MENDES DA SILVA;45444;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;PSDB;CENTRO-OESTE;Suplente;1;DF;9;75359;3;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);55 a 59 anos;Masculino;Fundamental completo;BRASILIA;GENIVAL JOSE DA SILVA;15001;SERVIDOR PUBLICO CIVIL APOSENTADO;PMDB;CENTRO-OESTE;Suplente;1;DF;9;75359;14;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Viúvo(a);55 a 59 anos;Masculino;Médio incompleto;BRASILIA;DANÚBIO MARTINS DE OLIVEIRA;22105;Não informada;PL;CENTRO-OESTE;Suplente;1;DF;9;75359;41;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);60 a 64 anos;Masculino;Superior completo;BRASILIA;JOÃO VIEIRA ROSA;36120;ADVOGADO;PTC;CENTRO-OESTE;Suplente;1;DF;9;75359;11;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASILIA;NIVALDO DE OLIVEIRA;22026;ADVOGADO;PL;CENTRO-OESTE;Suplente;1;DF;9;75359;22;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;PAULO ROBERTO DE CASTRO;22121;ADVOGADO;PL;CENTRO-OESTE;Suplente;1;DF;9;75359;97;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Separado(a) judicialmente;40 a 44 anos;Masculino;Superior incompleto;BRASILIA;AMILTON SILVA;11789;SERVIDOR PUBLICO ESTADUAL;PPB;CENTRO-OESTE;Suplente;1;DF;9;75359;38;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Superior incompleto;BRASILIA;ROBERTO MARAZI;22789;OUTROS;PL;CENTRO-OESTE;Suplente;1;DF;9;75359;71;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Feminino;Superior completo;BRASILIA;EDLAMAR BATISTA PEREIRA;23500;ECONOMISTA;PPS;CENTRO-OESTE;Suplente;1;DF;9;75359;23;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);40 a 44 anos;Masculino;Fundamental completo;BRASILIA;JOSÉ LUIZ PEREIRA DE LIMA;27127;COMERCIANTE;PSDC;CENTRO-OESTE;Suplente;1;DF;9;75359;4;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Médio completo;BRASILIA;ÊNIO ROBERTO ALVES DE ARAÚJO;23133;TECNICO DE LABORATORIO E RAIOS X;PPS;CENTRO-OESTE;Suplente;1;DF;9;75359;29;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);30 a 34 anos;Masculino;Médio completo;BRASILIA;JOSÉ AUGUSTO DE OLIVEIRA;23224;OUTROS;PPS;CENTRO-OESTE;Suplente;1;DF;9;75359;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);45 a 49 anos;Masculino;Superior completo;BRASILIA;JOSÉ CARLOS SIGMARINGA SEIXAS;43333;JORNALISTA E REDATOR;PV;CENTRO-OESTE;Suplente;1;DF;9;75359;18;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Feminino;Superior incompleto;BRASILIA;ELIZABETE DO RÊGO NASCIMENTO DA COSTA;41555;DONA DE CASA;PSD;CENTRO-OESTE;Suplente;1;DF;9;75359;73;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Fundamental completo;BRASILIA;JOSÉ PEREIRA SILVA;56000;GARCOM;PRONA;CENTRO-OESTE;Suplente;1;DF;9;75359;23;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASILIA;EURIPEDES JOSÉ DE FARIAS;12000;ADVOGADO;PDT;CENTRO-OESTE;Não Eleito;1;DF;10;45475;9;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);30 a 34 anos;Masculino;Médio completo;BRASILIA;AUREO JOSÉ DA COSTA;30010;COMERCIANTE;PGT;CENTRO-OESTE;Não Eleito;1;DF;10;45475;4;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Solteiro(a);65 a 69 anos;Masculino;Superior completo;BRASILIA;EUGÊNIO DE QUEIROZ BARRETO PRIMO;20001;ARQUITETO;PSC;CENTRO-OESTE;Não Eleito;1;DF;10;45475;1;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Médio incompleto;BRASILIA;JUAREZ VIEIRA DE BRITO;22555;COMUNICOLOGO;PL;CENTRO-OESTE;Suplente;1;DF;10;45475;48;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASILIA;ANTONIO LUIZ BARBOSA;45456;ADVOGADO;PSDB;CENTRO-OESTE;Suplente;1;DF;10;45475;277;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Divorciado(a);55 a 59 anos;Masculino;Fundamental completo;BRASILIA;GENIVAL JOSE DA SILVA;15001;SERVIDOR PUBLICO CIVIL APOSENTADO;PMDB;CENTRO-OESTE;Suplente;1;DF;10;45475;43;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASILIA;DÉLIO CARDOSO CEZAR DA SILVA;45500;ADVOGADO;PSDB;CENTRO-OESTE;Suplente;1;DF;10;45475;127;2023-06-20 12:13:28
2002;Deputado Distrital;97012;#NE;Separado(a) judicialmente;45 a 49 anos;Feminino;Superior completo;BRASILIA;MARIZIA OLIVEIRA BONIFÁCIO;22769;PSICOLOGO;PL;CENTRO-OESTE;Suplente;1;DF;10;45475;9;2023-06-20 12:13:28
