Ano de eleição;Cargo;Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Turno;UF;Zona;Votos válidos;Votos nominais;Data de carga
2006;Deputado Distrital;97012;#NE;Casado(a);30 a 34 anos;Masculino;Superior completo;BRASÍLIA;JOILSON SOUZA SANTOS;50100;Contador;PSOL;CENTRO-OESTE;Não Eleito;1;DF;16;67313;16;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;ROBERTO BATISTA DE LUCENA;15100;Médico;PMDB;CENTRO-OESTE;Suplente;1;DF;16;67313;587;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);21 a 24 anos;Masculino;Ensino Médio completo;BRASÍLIA;LEVI COSTA DOS SANTOS;70777;Outros;PT do B;CENTRO-OESTE;Suplente;1;DF;16;67313;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Viúvo(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;JOSÉ LOURENÇO SOBRINHO;70789;Aposentado (Exceto Servidor Público);PT do B;CENTRO-OESTE;Suplente;1;DF;16;67313;39;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior incompleto;BRASÍLIA;EDUARDO BATISTA XAVIER;25008;Corretor de Imóveis, Seguros, Títulos e Valores;PFL;CENTRO-OESTE;Suplente;1;DF;16;67313;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;BRASÍLIA;LAZARO JULIANO DA SILVA FILHO;25101;Agente Administrativo;PFL;CENTRO-OESTE;Suplente;1;DF;16;67313;288;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ERONILDES RIBEIRO DA SILVA;25108;Serventuário de Justiça;PFL;CENTRO-OESTE;Suplente;1;DF;16;67313;20;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);35 a 39 anos;Feminino;Superior completo;BRASÍLIA;MÔNICA VENÂNCIO SANTANA;25600;Professor de Ensino Médio;PFL;CENTRO-OESTE;Suplente;1;DF;16;67313;32;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Separado(a) judicialmente;50 a 54 anos;Feminino;Superior completo;BRASÍLIA;DÉBORAH DA SILVA ACHCAR;43043;Servidor Público Federal;PV;CENTRO-OESTE;Suplente;1;DF;16;67313;4;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ISMAIL KAMEL ABDUL HAK;43061;Empresário;PV;CENTRO-OESTE;Suplente;1;DF;16;67313;27;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;RENILDO LOPES DE SOUSA;43399;Empresário;PV;CENTRO-OESTE;Suplente;1;DF;16;67313;8;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;OLAVO GONÇALVES DINIZ;14200;Médico;PTB;CENTRO-OESTE;Suplente;1;DF;16;67313;156;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;BRASÍLIA;ROSENVAL ANTONIO FEITOSA LELIS;31131;Agente de Viagem;PHS;CENTRO-OESTE;Suplente;1;DF;16;67313;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);40 a 44 anos;Masculino;Superior incompleto;BRASÍLIA;ELEUZITO DA SILVA REZENDE;12012;Servidor Público Federal;PDT;CENTRO-OESTE;Suplente;1;DF;16;67313;305;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio incompleto;BRASÍLIA;AFONSO PINTO DOS ANJOS;17556;Outros;PSL;CENTRO-OESTE;Suplente;1;DF;16;67313;4;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);21 a 24 anos;Feminino;Superior completo;BRASÍLIA;CAMILA DUARTE E SILVA;17417;Nutricionista e Assemelhados;PSL;CENTRO-OESTE;Suplente;1;DF;16;67313;11;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;MARCIO DA SILVA BRANCO;11699;Outros;PP;CENTRO-OESTE;Suplente;1;DF;16;67313;14;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);50 a 54 anos;Masculino;Superior completo;BRASÍLIA;JOÃO JOAQUIM BATISTA;33357;Professor de Ensino Fundamental;PMN;CENTRO-OESTE;Suplente;1;DF;16;67313;8;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;BENEDITO ANTÔNIO DE SOUSA;33456;Médico;PMN;CENTRO-OESTE;Suplente;1;DF;16;67313;213;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior incompleto;BRASÍLIA;LUIS ALEXANDRE RODRIGUES ALVES DE LIMA;22022;Policial Militar;PL;CENTRO-OESTE;Suplente;1;DF;17;63382;10;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);45 a 49 anos;Masculino;Superior incompleto;BRASÍLIA;ANTONIO JOSÉ MAGALHAES LEÃO;22400;Policial Civil;PL;CENTRO-OESTE;Suplente;1;DF;17;63382;5;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;TEODORO ANTONIO DA CRUZ FILHO;21133;Servidor Público Estadual;PCB;CENTRO-OESTE;Não Eleito;1;DF;17;63382;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;GERVÁSIO GONÇALVES FILHO;25001;Empresário;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;6;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;LUIZ ANTÔNIO FERMIANO;25011;Professor de Ensino Médio;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;875;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;JOÃO CARLOS COELHO DE MEDEIROS;25250;Empresário;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;65;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;MIGUEL ANGELO SOSTER;25257;Comerciante;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;73;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);70 a 74 anos;Masculino;Ensino Médio completo;BRASÍLIA;VALTER EDUARDO DE SOUSA;25333;Servidor Público Estadual;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;61;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;BRASÍLIA;FRANCISCO ALVES MARTINS;44488;Policial Militar;PRP;CENTRO-OESTE;Suplente;1;DF;17;63382;61;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Feminino;Ensino Médio completo;BRASÍLIA;SANDRA REGINA FEITOSA DE ALMEIDA;43023;Técnico de Biologia;PV;CENTRO-OESTE;Suplente;1;DF;17;63382;0;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;IREMAR PEREIRA DE BRITO;14222;Servidor Público Estadual;PTB;CENTRO-OESTE;Suplente;1;DF;17;63382;48;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;ISAIAS KLEBIO DA SILVA;11012;Outros;PP;CENTRO-OESTE;Suplente;1;DF;17;63382;6;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;BRASÍLIA;SEBASTIAO GONÇALVES RIOS;20020;Técnico Contabilidade, Estatística, Economia Doméstica e Administração;PSC;CENTRO-OESTE;Suplente;1;DF;17;63382;0;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;BRASÍLIA;BISMARQUE AGUIAR;20100;Despachante;PSC;CENTRO-OESTE;Suplente;1;DF;17;63382;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;BENEDITO ANTÔNIO DE SOUSA;33456;Médico;PMN;CENTRO-OESTE;Suplente;1;DF;17;63382;90;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;BRASÍLIA;ROBSON CASTRO DA SILVA;33555;Professor e Instrutor de Formação Profissional;PMN;CENTRO-OESTE;Suplente;1;DF;17;63382;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Feminino;Superior completo;BRASÍLIA;MARIA ANETE SANTOS RIBEIRO;33699;Professor de Ensino Médio;PMN;CENTRO-OESTE;Suplente;1;DF;17;63382;13;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;JOAQUIM ANTONIO DE LACERDA;14114;Empresário;PTB;CENTRO-OESTE;Suplente;1;DF;14;90405;12;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Viúvo(a);65 a 69 anos;Feminino;Ensino Médio completo;BRASÍLIA;ALVANIRA GALVÃO DE FIGUEIREDO BARBOSA;14258;Escritor e Crítico;PTB;CENTRO-OESTE;Suplente;1;DF;14;90405;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Feminino;Ensino Médio incompleto;BRASÍLIA;ILVANETE PEREIRA DA SILVA;14399;Outros;PTB;CENTRO-OESTE;Suplente;1;DF;14;90405;9;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Ensino Fundamental incompleto;BRASÍLIA;FRANCISCO SANTANA DA SILVA;12212;Porteiro de Edifício, Ascensorista, Garagista e Zelador;PDT;CENTRO-OESTE;Suplente;1;DF;14;90405;10;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;GILBERTO ANTERO DOS SANTOS SOUSA;12222;Professor de Ensino Fundamental;PDT;CENTRO-OESTE;Suplente;1;DF;14;90405;9;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;MARCOS AURÉLIO DA SILVA LIMA;12223;Servidor Público Federal;PDT;CENTRO-OESTE;Suplente;1;DF;14;90405;15;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio incompleto;BRASÍLIA;AFONSO PINTO DOS ANJOS;17556;Outros;PSL;CENTRO-OESTE;Suplente;1;DF;14;90405;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Feminino;Superior completo;BRASÍLIA;MARILIZE SALES SILVA;17989;Diretor de Empresas;PSL;CENTRO-OESTE;Suplente;1;DF;14;90405;9;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Feminino;Superior completo;BRASÍLIA;NINNONROSE TRANCOSO CORTEZ;33933;Enfermeiro;PMN;CENTRO-OESTE;Suplente;1;DF;14;90405;6;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Separado(a) judicialmente;40 a 44 anos;Masculino;Superior completo;BRASÍLIA;MANOEL CARNEIRO DE MENDONÇA NETO;56056;Professor de Ensino Médio;PRONA;CENTRO-OESTE;Suplente;1;DF;14;90405;146;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;OLAIR FRANCISCO;56256;Outros;PRONA;CENTRO-OESTE;Suplente;1;DF;14;90405;88;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);40 a 44 anos;Feminino;Ensino Médio completo;BRASÍLIA;MARIA DE JESUS PEREIRA DA COSTA;56356;Auxiliar de Escritório e Assemelhados;PRONA;CENTRO-OESTE;Suplente;1;DF;14;90405;2;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;DILSON VICENTE FERREIRA;56193;Bombeiro Militar;PRONA;CENTRO-OESTE;Suplente;1;DF;14;90405;4;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior incompleto;BRASÍLIA;EVANDRO VIANA GOMES;45444;Servidor Público Federal;PSDB;CENTRO-OESTE;Suplente;1;DF;15;76675;109;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;MANOEL MESSIAS GONÇALVES DA CRUZ;22133;Servidor Público Civil Aposentado;PL;CENTRO-OESTE;Suplente;1;DF;15;76675;77;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;MARIA DE LOURDES MOREIRA;45777;Professor de Ensino Médio;PSDB;CENTRO-OESTE;Suplente;1;DF;15;76675;3;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;TEODORO ANTONIO DA CRUZ FILHO;21133;Servidor Público Estadual;PCB;CENTRO-OESTE;Não Eleito;1;DF;15;76675;10;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Separado(a) judicialmente;45 a 49 anos;Masculino;Superior completo;BRASÍLIA;ANTONIO DE LISBOA AMANCIO VALE;13021;Servidor Público Estadual;PT;CENTRO-OESTE;Suplente;1;DF;15;76675;755;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BRASÍLIA;ANANNIAS FARIAS PEREIRA;13106;Motorista de Veículos de Transporte Coletivo de Passageiros;PT;CENTRO-OESTE;Suplente;1;DF;15;76675;17;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;RENATO RÔMULO DOS SANTOS SUHET;15888;Advogado;PMDB;CENTRO-OESTE;Suplente;1;DF;15;76675;67;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;JOÃO CARLOS COELHO DE MEDEIROS;25250;Empresário;PFL;CENTRO-OESTE;Suplente;1;DF;15;76675;238;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Superior completo;BRASÍLIA;RUBENS CÉSAR BRUNELLI JÚNIOR;25444;Deputado;PFL;CENTRO-OESTE;Eleito;1;DF;15;76675;2472;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;JOSE TARCILIO CARVALHO DO NASCIMENTO;44421;Contador;PRP;CENTRO-OESTE;Suplente;1;DF;15;76675;54;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Viúvo(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;ROBERTO ESPIRITO SANTO MONTEIRO;12024;Corretor de Imóveis, Seguros, Títulos e Valores;PDT;CENTRO-OESTE;Suplente;1;DF;15;76675;14;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;EDSON CESAR;12193;Bombeiro Militar;PDT;CENTRO-OESTE;Suplente;1;DF;15;76675;12;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;BRASÍLIA;ANTONIO MARCELIO DA SILVA;17001;Comerciário;PSL;CENTRO-OESTE;Suplente;1;DF;15;76675;38;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BRASÍLIA;CARLOS NOGUEIRA DA COSTA;17333;Representante Comercial;PSL;CENTRO-OESTE;Suplente;1;DF;15;76675;85;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;OSIEL RIBEIRO DA SILVA;20120;Servidor Público Federal;PSC;CENTRO-OESTE;Suplente;1;DF;15;76675;98;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;BRASÍLIA;ANDRÉ SANDIÊGO FALCÃO;33345;Agente Administrativo;PMN;CENTRO-OESTE;Suplente;1;DF;15;76675;8;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;FRANCISCO JOSÉ DE CARVALHO SOBRINHO;45111;Agricultor;PSDB;CENTRO-OESTE;Suplente;1;DF;16;67313;7;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;OSÓRIO LUÍS RANGEL DE ALMEIDA;45045;Médico;PSDB;CENTRO-OESTE;Suplente;1;DF;17;63382;31;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;CESAR LUIS MENDES FARIAS;45193;Bombeiro Militar;PSDB;CENTRO-OESTE;Suplente;1;DF;17;63382;3;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior completo;BRASÍLIA;ELIEL DE SOUSA MENDES;22321;Servidor Público Federal;PL;CENTRO-OESTE;Suplente;1;DF;17;63382;49;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);45 a 49 anos;Feminino;Ensino Médio incompleto;BRASÍLIA;IRIS MARIA DOS SANTOS;22678;Gari ou Lixeiro;PL;CENTRO-OESTE;Suplente;1;DF;17;63382;329;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);65 a 69 anos;Feminino;Superior completo;BRASÍLIA;MARIA RENEE BRITO MAIA;50015;Advogado;PSOL;CENTRO-OESTE;Não Eleito;1;DF;17;63382;4;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);50 a 54 anos;Feminino;Superior incompleto;BRASÍLIA;NELITA DE SOUZA MATOS;13133;Servidor Público Federal;PT;CENTRO-OESTE;Suplente;1;DF;17;63382;32;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Superior incompleto;BRASÍLIA;ANTONIO SABINO DE VASCONCELOS NETO;13150;Servidor Público Federal;PT;CENTRO-OESTE;Suplente;1;DF;17;63382;19;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);50 a 54 anos;Masculino;Superior incompleto;BRASÍLIA;FRANCISCO CARLOS NUNES MAYNARDE;15111;Policial Militar;PMDB;CENTRO-OESTE;Suplente;1;DF;17;63382;8;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);25 a 29 anos;Feminino;Ensino Médio completo;BRASÍLIA;DÉBORA COSTA BEZERRA;15137;Outros;PMDB;CENTRO-OESTE;Suplente;1;DF;17;63382;1;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;PEDRO ALVES DOS SANTOS;15551;Professor de Ensino Médio;PMDB;CENTRO-OESTE;Suplente;1;DF;17;63382;76;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Separado(a) judicialmente;45 a 49 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;NEZILDO MONTEIRO DE ALMEIDA;25112;Garçom;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;51;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;BRASÍLIA;GEOMÁ CLIMINTINO LEITE;25165;Músico;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;14;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;BRASÍLIA;WESLEY ROCHA AMORIM DE VASCONCELOS;25750;Produtor de Espetáculos Públicos;PFL;CENTRO-OESTE;Suplente;1;DF;17;63382;17;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Viúvo(a);55 a 59 anos;Masculino;Superior completo;BRASÍLIA;RENÊ BURJACK DA SILVA;36010;Outros;PTC;CENTRO-OESTE;Suplente;1;DF;17;63382;8;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);21 a 24 anos;Feminino;Superior incompleto;BRASÍLIA;SAMARA PORTELA SILVA GOMIERO;40555;Estudante, Bolsista, Estagiário e Assemelhados;PSB;CENTRO-OESTE;Suplente;1;DF;17;63382;83;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);40 a 44 anos;Masculino;Superior completo;BRASÍLIA;DILVAN RODRIGUES SILVA;14120;Servidor Público Estadual;PTB;CENTRO-OESTE;Suplente;1;DF;17;63382;94;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);75 a 79 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;GILTON PEREIRA DOS ANJOS;12078;Aposentado (Exceto Servidor Público);PDT;CENTRO-OESTE;Suplente;1;DF;17;63382;0;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;LUZIA DE LOURDES MOREIRA DE PAULA;17456;Professor de Ensino Fundamental;PSL;CENTRO-OESTE;Suplente;1;DF;17;63382;51;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASÍLIA;SONIA DE ALMEIDA SOUZA;17789;Enfermeiro;PSL;CENTRO-OESTE;Suplente;1;DF;17;63382;6;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Divorciado(a);30 a 34 anos;Masculino;Ensino Médio completo;BRASÍLIA;CARLOS EDUARDO DE ANDRADE MUNIZ;11311;Bombeiro Militar;PP;CENTRO-OESTE;Suplente;1;DF;17;63382;43;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BRASÍLIA;PAULO DE TÁRCIO SILVA;33313;Comerciante;PMN;CENTRO-OESTE;Suplente;1;DF;17;63382;126;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Solteiro(a);21 a 24 anos;Masculino;Superior incompleto;BRASÍLIA;MARCELO LINS DE MOURA;27234;Outros;PSDC;CENTRO-OESTE;Não Eleito;1;DF;17;63382;8;2022-05-12 13:52:16
2006;Deputado Distrital;97012;#NE;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;BRASÍLIA;ROBSON LEONEL BARCELLOS;56190;Policial Militar;PRONA;CENTRO-OESTE;Suplente;1;DF;17;63382;4;2022-05-12 13:52:16
2006;Presidente;97012;#NE;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;BRASÍLIA;LUIZ INACIO LULA DA SILVA;13;Presidente da República;PT;CENTRO-OESTE;Segundo turno;1;DF;8;64572;28019;2022-05-12 13:52:16
2006;Presidente;97012;#NE;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;CRISTOVAM RICARDO CALVACANTI BUARQUE;12;Professor de Ensino Superior;PDT;CENTRO-OESTE;Não Eleito;1;DF;10;58478;2970;2022-05-12 13:52:16
2006;Presidente;97012;#NE;Casado(a);60 a 64 anos;Masculino;Superior completo;BRASÍLIA;CRISTOVAM RICARDO CALVACANTI BUARQUE;12;Professor de Ensino Superior;PDT;CENTRO-OESTE;Não Eleito;1;DF;13;112053;3633;2022-05-12 13:52:16
2006;Governador;97012;#NE;Solteiro(a);55 a 59 anos;Feminino;Superior completo;BRASÍLIA;ARLETE AVELAR SAMPAIO;13;Deputado;PT;CENTRO-OESTE;Não Eleito;1;DF;5;79702;17931;2022-05-12 13:52:16
2006;Senador;97012;#NE;Casado(a);70 a 74 anos;Masculino;Superior completo;BRASÍLIA;JOAQUIM DOMINGOS RORIZ;151;Pecuarista;PMDB;CENTRO-OESTE;Eleito;1;DF;1;94518;34307;2022-05-12 13:52:16
2006;Senador;97012;#NE;Divorciado(a);70 a 74 anos;Masculino;Superior completo;BRASÍLIA;FRANK ALGOT EUGEN SVENSSON;211;Servidor Público Civil Aposentado;PCB;CENTRO-OESTE;Não Eleito;1;DF;2;61575;29;2022-05-12 13:52:16
2006;Senador;97012;#NE;Casado(a);70 a 74 anos;Masculino;Superior completo;BRASÍLIA;JOAQUIM DOMINGOS RORIZ;151;Pecuarista;PMDB;CENTRO-OESTE;Eleito;1;DF;4;77196;48611;2022-05-12 13:52:16
2006;Senador;97012;#NE;Separado(a) judicialmente;40 a 44 anos;Masculino;Superior completo;BRASÍLIA;GÍLSON VASCONCELOS DOBBIN;290;Servidor Público Federal;PCO;CENTRO-OESTE;Não Eleito;1;DF;12;97601;81;2022-05-12 13:52:16
2006;Senador;97012;#NE;Separado(a) judicialmente;40 a 44 anos;Masculino;Superior completo;BRASÍLIA;NEWTON LINS TEIXEIRA DE CARVALHO;170;Advogado;PSL;CENTRO-OESTE;Não Eleito;1;DF;12;97601;209;2022-05-12 13:52:16
2006;Deputado Federal;97012;#NE;Casado(a);40 a 44 anos;Feminino;Superior completo;BRASÍLIA;MARIA DO SOCORRO OLIVEIRA MARZOLA;5000;Servidor Público Federal;PSOL;CENTRO-OESTE;Não Eleito;1;DF;1;93543;44;2022-05-12 13:48:48
2006;Deputado Federal;97012;#NE;Viúvo(a);70 a 74 anos;Masculino;Superior completo;BRASÍLIA;ALAN VIGGIANO;4050;Servidor Público Federal;PSB;CENTRO-OESTE;Suplente;1;DF;1;93543;79;2022-05-12 13:48:48
2006;Deputado Federal;97012;#NE;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;BRASÍLIA;GESSITON BEZERRA PEIXOTO;1109;Outros;PP;CENTRO-OESTE;Não Eleito;1;DF;1;93543;29;2022-05-12 13:48:48
2006;Deputado Federal;97012;#NE;Solteiro(a);35 a 39 anos;Masculino;Ensino Fundamental incompleto;BRASÍLIA;FRANCISCO EUDES BESSA;1724;Outros;PSL;CENTRO-OESTE;Não Eleito;1;DF;1;93543;27;2022-05-12 13:48:48
2006;Deputado Federal;97012;#NE;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASÍLIA;JOFRAN FREJAT;1414;Médico;PTB;CENTRO-OESTE;Eleito;1;DF;1;93543;5745;2022-05-12 13:48:48
